2017/11/9 10:07,13594667.72,4509722.962
2017/11/9 10:07,13594668.43,4509723.766
2017/11/9 10:07,13594668.5,4509723.332
2017/11/9 10:07,13594668.69,4509722.995
2017/11/9 10:07,13594669.87,4509722.757
2017/11/9 10:07,13594669.17,4509722.82
2017/11/9 10:07,13594669.14,4509723.82
2017/11/9 10:07,13594668.3,4509723.725
2017/11/9 10:07,13594668.61,4509723.174
2017/11/9 10:07,13594666.29,4509725.462
2017/11/9 10:07,13594666.46,4509727.193
2017/11/9 10:07,13594666.46,4509727.193
2017/11/9 10:07,13594667.77,4509726.143
2017/11/9 10:07,13594667.55,4509727.554
2017/11/9 10:07,13594667.55,4509729.433
2017/11/9 10:07,13594666.44,4509730.868
2017/11/9 10:07,13594665.56,4509730.092
2017/11/9 10:07,13594668.36,4509728.05
2017/11/9 10:07,13594664.32,4509730.687
2017/11/9 10:07,13594662.84,4509731.507
2017/11/9 10:07,13594662.61,4509730.297
2017/11/9 10:07,13594661.16,4509730.959
2017/11/9 10:07,13594661.55,4509731.892
2017/11/9 10:07,13594661.74,4509730.115
2017/11/9 10:07,13594659.47,4509730.958
2017/11/9 10:07,13594657.07,4509730.903
2017/11/9 10:07,13594656.15,4509730.955
2017/11/9 10:07,13594657.91,4509731.056
2017/11/9 10:07,13594657.07,4509730.903
2017/11/9 10:07,13594656.43,4509730.7
2017/11/9 10:07,13594658.53,4509730.44
2017/11/9 10:07,13594657.69,4509730.365
2017/11/9 10:07,13594657.06,4509730.265
2017/11/9 10:07,13594658.25,4509731.812
2017/11/9 10:07,13594657.54,4509731.591
2017/11/9 10:07,13594656.89,4509731.574
2017/11/9 10:07,13594657.22,4509730.39
2017/11/9 10:07,13594657.23,4509729.726
2017/11/9 10:07,13594656.53,4509731.431
2017/11/9 10:07,13594658.99,4509731.758
2017/11/9 10:07,13594658.86,4509731.096
2017/11/9 10:07,13594658.94,4509729.91
2017/11/9 10:07,13594658.65,4509728.963
2017/11/9 10:07,13594658.07,4509731.703
2017/11/9 10:07,13594657.92,4509730.706
2017/11/9 10:07,13594658.56,4509730.44
2017/11/9 10:07,13594658.15,4509731.269
2017/11/9 10:07,13594659.01,4509729.624
2017/11/9 10:07,13594657.85,4509731.987
2017/11/9 10:07,13594657.49,4509729.438
2017/11/9 10:07,13594656.65,4509729.438
2017/11/9 10:07,13594659.01,4509731.679
2017/11/9 10:07,13594658.42,4509731.654
2017/11/9 10:07,13594658.86,4509730.632
2017/11/9 10:07,13594658.07,4509730.558
2017/11/9 10:07,13594657.01,4509730.482
2017/11/9 10:07,13594658.4,4509731.581
2017/11/9 10:07,13594659.72,4509730.909
2017/11/9 10:08,13594657.28,4509730.521
2017/11/9 10:08,13594656.94,4509729.911
2017/11/9 10:08,13594656.8,4509731.628
2017/11/9 10:08,13594658.2,4509730.073
2017/11/9 10:08,13594657.62,4509730.036
2017/11/9 10:08,13594657.44,4509731.431
2017/11/9 10:08,13594659.35,4509731.143
2017/11/9 10:08,13594658.39,4509730.953
2017/11/9 10:08,13594657.82,4509731.195
2017/11/9 10:08,13594657,4509730.937
2017/11/9 10:08,13594656.13,4509730.901
2017/11/9 10:08,13594657.39,4509732.657
2017/11/9 10:08,13594656.55,4509732.559
2017/11/9 10:08,13594657.71,4509729.508
2017/11/9 10:08,13594657.23,4509731.168
2017/11/9 10:08,13594658.1,4509732.134
2017/11/9 10:08,13594658.07,4509731.298
2017/11/9 10:08,13594658.73,4509730.999
2017/11/9 10:08,13594658.4,4509730.772
2017/11/9 10:08,13594656.78,4509730.269
2017/11/9 10:08,13594657.14,4509731.972
2017/11/9 10:09,13594656,4509731.583
2017/11/9 10:09,13594657.41,4509729.423
2017/11/9 10:09,13594657.82,4509730.478
2017/11/9 10:09,13594657.47,4509731.788
2017/11/9 10:09,13594657.49,4509730.648
2017/11/9 10:09,13594658.96,4509731.949
2017/11/9 10:10,13594658.86,4509730.738
